Location,EndpointSerialNumber,Date,LocalTime,Status,Time_Since_Last_CDO_Activity,LocalTime (2),Time_Since_Last_CDO_Activity (2),DoorStatus_seconds
Warehouse,CD120001A689,10/23/2015,10:57:10,Close Limit,0:05:06,10:57:10 AM,12:05:06 AM,306
Warehouse,CD120001A68D,10/23/2015,10:57:11,Close Limit,0:05:06,10:57:11 AM,12:05:06 AM,306
Warehouse,CD120001A68C,10/23/2015,10:57:14,Close Limit,0:05:06,10:57:14 AM,12:05:06 AM,306
Warehouse,CD120001A686,10/23/2015,10:57:14,Close Limit,0:05:06,10:57:14 AM,12:05:06 AM,306
Warehouse,CD120001A685,10/23/2015,10:57:14,Close Limit,0:05:06,10:57:14 AM,12:05:06 AM,306
Warehouse,CD120001A67B,10/23/2015,10:57:16,Close Limit,0:05:06,10:57:16 AM,12:05:06 AM,306
Warehouse,CD120001A67F,10/23/2015,10:57:17,Close Limit,0:05:06,10:57:17 AM,12:05:06 AM,306
Warehouse,CD120001A68A,10/23/2015,10:57:17,Close Limit,0:05:06,10:57:17 AM,12:05:06 AM,306
Warehouse,CD120001A67E,10/23/2015,10:57:19,Close Limit,0:05:06,10:57:19 AM,12:05:06 AM,306
Warehouse,CD120001A663,10/23/2015,10:57:19,Close Limit,0:05:06,10:57:19 AM,12:05:06 AM,306
Warehouse,CD120001A689,10/23/2015,10:57:20,Close Limit,0:05:06,10:57:20 AM,12:05:06 AM,306
Warehouse,CD120001A68D,10/23/2015,10:57:26,Close Limit,0:05:06,10:57:26 AM,12:05:06 AM,306
Warehouse,CD120001A68C,10/23/2015,10:57:29,Close Limit,0:05:06,10:57:29 AM,12:05:06 AM,306
Warehouse,CD120001A686,10/23/2015,10:57:38,Close Limit,0:05:06,10:57:38 AM,12:05:06 AM,306
Warehouse,CD120001A685,10/23/2015,10:57:38,Close Limit,0:05:06,10:57:38 AM,12:05:06 AM,306
Warehouse,CD120001A67B,10/23/2015,10:57:43,Close Limit,0:05:06,10:57:43 AM,12:05:06 AM,306
Warehouse,CD120001A67F,10/23/2015,10:57:43,Close Limit,0:05:06,10:57:43 AM,12:05:06 AM,306
Warehouse,CD120001A68A,10/23/2015,10:57:45,Close Limit,0:05:06,10:57:45 AM,12:05:06 AM,306
Warehouse,CD120001A67E,10/23/2015,10:57:46,Close Limit,0:05:06,10:57:46 AM,12:05:06 AM,306
Warehouse,CD120001A663,10/23/2015,10:57:52,Close Limit,0:05:06,10:57:52 AM,12:05:06 AM,306
Warehouse,CD120001A689,10/23/2015,10:57:59,Close Limit,0:05:06,10:57:59 AM,12:05:06 AM,306
Warehouse,CD120001A68D,10/23/2015,10:58:00,Close Limit,0:05:06,10:58:00 AM,12:05:06 AM,306
Warehouse,CD120001A68C,10/23/2015,10:58:05,Close Limit,0:05:06,10:58:05 AM,12:05:06 AM,306
Warehouse,CD120001A686,10/23/2015,10:58:09,Close Limit,0:05:06,10:58:09 AM,12:05:06 AM,306
Warehouse,CD120001A686,10/23/2015,10:58:11,Close Limit,0:05:06,10:58:11 AM,12:05:06 AM,306
Warehouse,CD120001A685,10/23/2015,10:58:14,Close Limit,0:05:06,10:58:14 AM,12:05:06 AM,306
Warehouse,CD120001A67B,10/23/2015,10:58:15,Close Limit,0:05:06,10:58:15 AM,12:05:06 AM,306
Warehouse,CD120001A67F,10/23/2015,10:58:16,Close Limit,0:05:06,10:58:16 AM,12:05:06 AM,306
Warehouse,CD120001A68A,10/23/2015,10:58:19,Close Limit,0:05:06,10:58:19 AM,12:05:06 AM,306
Warehouse,CD120001A67E,10/23/2015,10:58:23,Close Limit,0:05:06,10:58:23 AM,12:05:06 AM,306
Warehouse,CD120001A663,10/23/2015,10:58:38,Close Limit,0:05:06,10:58:38 AM,12:05:06 AM,306
Warehouse,CD120001A689,10/23/2015,10:58:40,Close Limit,0:05:06,10:58:40 AM,12:05:06 AM,306
Warehouse,CD120001A68D,10/23/2015,10:58:48,Close Limit,0:05:06,10:58:48 AM,12:05:06 AM,306
Warehouse,CD120001A68C,10/23/2015,10:58:49,Close Limit,0:05:06,10:58:49 AM,12:05:06 AM,306
Warehouse,CD120001A685,10/23/2015,10:58:51,Close Limit,0:05:06,10:58:51 AM,12:05:06 AM,306
Warehouse,CD120001A686,10/23/2015,10:58:57,Close Limit,0:05:06,10:58:57 AM,12:05:06 AM,306
Warehouse,CD120001A685,10/23/2015,10:58:58,Close Limit,0:05:06,10:58:58 AM,12:05:06 AM,306
Warehouse,CD120001A67B,10/23/2015,10:58:58,Close Limit,0:05:06,10:58:58 AM,12:05:06 AM,306
Warehouse,CD120001A67F,10/23/2015,10:59:02,Close Limit,0:05:06,10:59:02 AM,12:05:06 AM,306
Warehouse,CD120001A68A,10/23/2015,10:59:02,Close Limit,0:05:06,10:59:02 AM,12:05:06 AM,306
Warehouse,CD120001A67E,10/23/2015,10:59:13,Close Limit,0:05:06,10:59:13 AM,12:05:06 AM,306
Warehouse,CD120001A663,10/23/2015,10:59:15,Close Limit,0:05:06,10:59:15 AM,12:05:06 AM,306
Warehouse,CD120001A689,10/23/2015,10:59:19,Close Limit,0:05:06,10:59:19 AM,12:05:06 AM,306
Warehouse,CD120001A68D,10/23/2015,10:59:25,Close Limit,0:05:06,10:59:25 AM,12:05:06 AM,306
Warehouse,CD120001A68C,10/23/2015,10:59:28,Close Limit,0:05:06,10:59:28 AM,12:05:06 AM,306
Warehouse,CD120001A686,10/23/2015,10:59:40,Close Limit,0:05:06,10:59:40 AM,12:05:06 AM,306
Warehouse,CD120001A685,10/23/2015,10:59:49,Close Limit,0:05:06,10:59:49 AM,12:05:06 AM,306
Warehouse,CD120001A67B,10/23/2015,10:59:53,Close Limit,0:05:06,10:59:53 AM,12:05:06 AM,306
Warehouse,CD120001A67F,10/23/2015,11:00:02,Close Limit,0:05:06,11:00:02 AM,12:05:06 AM,306
Warehouse,CD120001A68A,10/23/2015,11:00:04,Close Limit,0:05:06,11:00:04 AM,12:05:06 AM,306
Warehouse,CD120001A67E,10/23/2015,11:00:12,Close Limit,0:05:06,11:00:12 AM,12:05:06 AM,306
Warehouse,CD120001A663,10/23/2015,11:00:13,Close Limit,0:05:06,11:00:13 AM,12:05:06 AM,306
Warehouse,CD120001A689,10/23/2015,11:00:14,Close Limit,0:05:06,11:00:14 AM,12:05:06 AM,306
Warehouse,CD120001A68D,10/23/2015,11:00:16,Close Limit,0:05:06,11:00:16 AM,12:05:06 AM,306
Warehouse,CD120001A68C,10/23/2015,11:00:17,Close Limit,0:05:06,11:00:17 AM,12:05:06 AM,306
Warehouse,CD120001A686,10/23/2015,11:00:23,Close Limit,0:05:06,11:00:23 AM,12:05:06 AM,306
Warehouse,CD120001A685,10/23/2015,11:00:27,Close Limit,0:05:06,11:00:27 AM,12:05:06 AM,306
Warehouse,CD120001A67B,10/23/2015,11:00:29,Close Limit,0:05:06,11:00:29 AM,12:05:06 AM,306
Warehouse,CD120001A67F,10/23/2015,11:00:30,Close Limit,0:05:06,11:00:30 AM,12:05:06 AM,306
Warehouse,CD120001A68A,10/23/2015,11:00:38,Close Limit,0:05:06,11:00:38 AM,12:05:06 AM,306
Warehouse,CD120001A67E,10/23/2015,11:00:39,Close Limit,0:05:06,11:00:39 AM,12:05:06 AM,306
Warehouse,CD120001A663,10/23/2015,11:00:42,Close Limit,0:05:06,11:00:42 AM,12:05:06 AM,306
Warehouse,CD120001A689,10/23/2015,11:00:42,Close Limit,0:05:06,11:00:42 AM,12:05:06 AM,306
Warehouse,CD120001A68D,10/23/2015,11:00:55,Close Limit,0:05:06,11:00:55 AM,12:05:06 AM,306
Warehouse,CD120001A68C,10/23/2015,11:00:56,Close Limit,0:05:06,11:00:56 AM,12:05:06 AM,306
Warehouse,CD120001A686,10/23/2015,11:00:56,Close Limit,0:05:06,11:00:56 AM,12:05:06 AM,306
Warehouse,CD120001A685,10/23/2015,11:01:06,Close Limit,0:05:06,11:01:06 AM,12:05:06 AM,306
Warehouse,CD120001A67B,10/23/2015,11:01:07,Close Limit,0:05:06,11:01:07 AM,12:05:06 AM,306
Warehouse,CD120001A67F,10/23/2015,11:01:11,Close Limit,0:05:06,11:01:11 AM,12:05:06 AM,306
Warehouse,CD120001A68A,10/23/2015,11:01:18,Close Limit,0:05:06,11:01:18 AM,12:05:06 AM,306
Warehouse,CD120001A67E,10/23/2015,11:01:18,Close Limit,0:05:06,11:01:18 AM,12:05:06 AM,306
Warehouse,CD120001A663,10/23/2015,11:01:23,Close Limit,0:05:06,11:01:23 AM,12:05:06 AM,306
Warehouse,CD120001A689,10/23/2015,11:01:24,Close Limit,0:05:06,11:01:24 AM,12:05:06 AM,306
Warehouse,CD120001A68D,10/23/2015,11:01:25,Close Limit,0:05:06,11:01:25 AM,12:05:06 AM,306
Warehouse,CD120001A68C,10/23/2015,11:01:33,Close Limit,0:05:06,11:01:33 AM,12:05:06 AM,306
Warehouse,CD120001A686,10/23/2015,11:01:34,Close Limit,0:05:06,11:01:34 AM,12:05:06 AM,306
Warehouse,CD120001A685,10/23/2015,11:01:38,Close Limit,0:05:06,11:01:38 AM,12:05:06 AM,306
Warehouse,CD120001A67B,10/23/2015,11:01:49,Close Limit,0:05:06,11:01:49 AM,12:05:06 AM,306
Warehouse,CD120001A67F,10/23/2015,11:01:55,Close Limit,0:05:06,11:01:55 AM,12:05:06 AM,306
Warehouse,CD120001A68A,10/23/2015,11:01:58,Close Limit,0:05:06,11:01:58 AM,12:05:06 AM,306
Warehouse,CD120001A67E,10/23/2015,11:01:58,Close Limit,0:05:06,11:01:58 AM,12:05:06 AM,306
Warehouse,CD120001A663,10/23/2015,11:02:00,Close Limit,0:05:06,11:02:00 AM,12:05:06 AM,306
Warehouse,CD120001A689,10/23/2015,11:02:00,Close Limit,0:05:06,11:02:00 AM,12:05:06 AM,306
Warehouse,CD120001A68D,10/23/2015,11:02:01,Close Limit,0:05:06,11:02:01 AM,12:05:06 AM,306
Warehouse,CD120001A68C,10/23/2015,11:02:02,Close Limit,0:05:06,11:02:02 AM,12:05:06 AM,306
Warehouse,CD120001A686,10/23/2015,11:02:02,Close Limit,0:05:06,11:02:02 AM,12:05:06 AM,306
Warehouse,CD120001A685,10/23/2015,11:02:03,Close Limit,0:05:06,11:02:03 AM,12:05:06 AM,306
Warehouse,CD120001A67B,10/23/2015,11:02:06,Close Limit,0:05:06,11:02:06 AM,12:05:06 AM,306
Warehouse,CD120001A67F,10/23/2015,11:02:07,Close Limit,0:05:06,11:02:07 AM,12:05:06 AM,306
Warehouse,CD120001A68A,10/23/2015,11:02:13,Close Limit,0:05:06,11:02:13 AM,12:05:06 AM,306
Warehouse,CD120001A67E,10/23/2015,11:02:14,Close Limit,0:05:06,11:02:14 AM,12:05:06 AM,306
Warehouse,CD120001A663,10/23/2015,11:02:17,Close Limit,0:05:06,11:02:17 AM,12:05:06 AM,306
Warehouse,CD120001A689,10/23/2015,11:02:18,Close Limit,0:05:06,11:02:18 AM,12:05:06 AM,306
Warehouse,CD120001A68D,10/23/2015,11:02:20,Close Limit,0:05:06,11:02:20 AM,12:05:06 AM,306
Warehouse,CD120001A68C,10/23/2015,11:02:21,Close Limit,0:05:06,11:02:21 AM,12:05:06 AM,306
Warehouse,CD120001A686,10/23/2015,11:02:22,Close Limit,0:05:06,11:02:22 AM,12:05:06 AM,306
Warehouse,CD120001A685,10/23/2015,11:02:23,Close Limit,0:05:06,11:02:23 AM,12:05:06 AM,306
Warehouse,CD120001A67B,10/23/2015,11:02:25,Close Limit,0:05:06,11:02:25 AM,12:05:06 AM,306
Warehouse,CD120001A67F,10/23/2015,11:02:25,Close Limit,0:05:06,11:02:25 AM,12:05:06 AM,306
Warehouse,CD120001A67F,10/23/2015,11:02:26,Close Limit,0:05:06,11:02:26 AM,12:05:06 AM,306
Warehouse,CD120001A68A,10/23/2015,11:02:27,Close Limit,0:05:06,11:02:27 AM,12:05:06 AM,306
Warehouse,CD120001A67E,10/23/2015,11:02:27,Close Limit,0:05:06,11:02:27 AM,12:05:06 AM,306
Warehouse,CD120001A663,10/23/2015,11:02:35,Close Limit,0:05:06,11:02:35 AM,12:05:06 AM,306
Warehouse,CD120001A689,10/23/2015,11:02:35,Close Limit,0:05:06,11:02:35 AM,12:05:06 AM,306
Warehouse,CD120001A689,10/23/2015,11:02:46,Close Limit,0:05:06,11:02:46 AM,12:05:06 AM,306
Warehouse,CD120001A68D,10/23/2015,11:02:46,Close Limit,0:05:06,11:02:46 AM,12:05:06 AM,306
Warehouse,CD120001A68C,10/23/2015,11:02:47,Close Limit,0:05:06,11:02:47 AM,12:05:06 AM,306
Warehouse,CD120001A686,10/23/2015,11:02:50,Close Limit,0:05:06,11:02:50 AM,12:05:06 AM,306
Warehouse,CD120001A685,10/23/2015,11:02:52,Close Limit,0:05:06,11:02:52 AM,12:05:06 AM,306
Warehouse,CD120001A67B,10/23/2015,11:02:59,Close Limit,0:05:06,11:02:59 AM,12:05:06 AM,306
Warehouse,CD120001A67F,10/23/2015,11:03:06,Close Limit,0:05:06,11:03:06 AM,12:05:06 AM,306
Warehouse,CD120001A68A,10/23/2015,11:03:08,Close Limit,0:05:06,11:03:08 AM,12:05:06 AM,306
Warehouse,CD120001A67E,10/23/2015,11:03:11,Close Limit,0:05:06,11:03:11 AM,12:05:06 AM,306
Warehouse,CD120001A663,10/23/2015,11:03:11,Close Limit,0:05:06,11:03:11 AM,12:05:06 AM,306
Warehouse,CD120001A689,10/23/2015,11:03:16,Close Limit,0:05:06,11:03:16 AM,12:05:06 AM,306
Warehouse,CD120001A68D,10/23/2015,11:03:18,Close Limit,0:05:06,11:03:18 AM,12:05:06 AM,306
Warehouse,CD120001A68C,10/23/2015,11:03:20,Close Limit,0:05:06,11:03:20 AM,12:05:06 AM,306
Warehouse,CD120001A686,10/23/2015,11:03:21,Close Limit,0:05:06,11:03:21 AM,12:05:06 AM,306
Warehouse,CD120001A685,10/23/2015,11:03:22,Close Limit,0:05:06,11:03:22 AM,12:05:06 AM,306
Warehouse,CD120001A67B,10/23/2015,11:03:23,Close Limit,0:05:06,11:03:23 AM,12:05:06 AM,306
Warehouse,CD120001A67F,10/23/2015,11:03:25,Close Limit,0:05:06,11:03:25 AM,12:05:06 AM,306
Warehouse,CD120001A68A,10/23/2015,11:03:29,Close Limit,0:05:06,11:03:29 AM,12:05:06 AM,306
Warehouse,CD120001A67E,10/23/2015,11:03:46,Close Limit,0:05:06,11:03:46 AM,12:05:06 AM,306
Warehouse,CD120001A663,10/23/2015,11:03:47,Close Limit,0:05:06,11:03:47 AM,12:05:06 AM,306
Warehouse,CD120001A689,10/23/2015,11:03:54,Close Limit,0:05:06,11:03:54 AM,12:05:06 AM,306
Warehouse,CD120001A689,10/23/2015,11:03:55,Close Limit,0:05:06,11:03:55 AM,12:05:06 AM,306
Warehouse,CD120001A68D,10/23/2015,11:03:55,Close Limit,0:05:06,11:03:55 AM,12:05:06 AM,306
Warehouse,CD120001A68C,10/23/2015,11:04:00,Close Limit,0:05:06,11:04:00 AM,12:05:06 AM,306
Warehouse,CD120001A68C,10/23/2015,11:04:04,Close Limit,0:05:06,11:04:04 AM,12:05:06 AM,306
Warehouse,CD120001A686,10/23/2015,11:04:05,Close Limit,0:05:06,11:04:05 AM,12:05:06 AM,306
Warehouse,CD120001A685,10/23/2015,11:04:05,Close Limit,0:05:06,11:04:05 AM,12:05:06 AM,306
Warehouse,CD120001A67B,10/23/2015,11:04:06,Close Limit,0:05:06,11:04:06 AM,12:05:06 AM,306
Warehouse,CD120001A67F,10/23/2015,11:04:21,Close Limit,0:05:06,11:04:21 AM,12:05:06 AM,306
Warehouse,CD120001A67F,10/23/2015,11:04:26,Close Limit,0:05:06,11:04:26 AM,12:05:06 AM,306
Warehouse,CD120001A68A,10/23/2015,11:04:32,Close Limit,0:05:06,11:04:32 AM,12:05:06 AM,306
Warehouse,CD120001A67E,10/23/2015,11:04:33,Close Limit,0:05:06,11:04:33 AM,12:05:06 AM,306
Warehouse,CD120001A663,10/23/2015,11:04:34,Close Limit,0:05:06,11:04:34 AM,12:05:06 AM,306
Warehouse,CD120001A689,10/23/2015,11:04:48,Close Limit,0:05:06,11:04:48 AM,12:05:06 AM,306
Warehouse,CD120001A68D,10/23/2015,11:04:56,Close Limit,0:05:06,11:04:56 AM,12:05:06 AM,306
Warehouse,CD120001A68C,10/23/2015,11:05:00,Close Limit,0:05:06,11:05:00 AM,12:05:06 AM,306
Warehouse,CD120001A686,10/23/2015,11:05:08,Close Limit,0:05:06,11:05:08 AM,12:05:06 AM,306
Warehouse,CD120001A686,10/23/2015,11:05:11,Close Limit,0:05:06,11:05:11 AM,12:05:06 AM,306
Warehouse,CD120001A685,10/23/2015,11:05:20,Close Limit,0:05:06,11:05:20 AM,12:05:06 AM,306
Warehouse,CD120001A67B,10/23/2015,11:05:22,Close Limit,0:05:06,11:05:22 AM,12:05:06 AM,306
Warehouse,CD120001A67F,10/23/2015,11:05:24,Close Limit,0:05:06,11:05:24 AM,12:05:06 AM,306
Warehouse,CD120001A68A,10/23/2015,11:05:25,Close Limit,0:05:06,11:05:25 AM,12:05:06 AM,306
Warehouse,CD120001A67E,10/23/2015,11:05:30,Close Limit,0:05:06,11:05:30 AM,12:05:06 AM,306
Warehouse,CD120001A663,10/23/2015,11:05:33,Close Limit,0:05:06,11:05:33 AM,12:05:06 AM,306
Warehouse,CD120001A689,10/23/2015,11:05:37,Close Limit,0:05:06,11:05:37 AM,12:05:06 AM,306
Warehouse,CD120001A68D,10/23/2015,11:05:46,Close Limit,0:05:06,11:05:46 AM,12:05:06 AM,306
Warehouse,CD120001A68C,10/23/2015,11:05:46,Close Limit,0:05:06,11:05:46 AM,12:05:06 AM,306
Warehouse,CD120001A686,10/23/2015,11:05:49,Close Limit,0:05:06,11:05:49 AM,12:05:06 AM,306
Warehouse,CD120001A685,10/23/2015,11:05:50,Close Limit,0:05:06,11:05:50 AM,12:05:06 AM,306
Warehouse,CD120001A67B,10/23/2015,11:06:02,Close Limit,0:05:06,11:06:02 AM,12:05:06 AM,306
Warehouse,CD120001A67F,10/23/2015,11:06:03,Close Limit,0:05:06,11:06:03 AM,12:05:06 AM,306
Warehouse,CD120001A68A,10/23/2015,11:06:04,Close Limit,0:05:06,11:06:04 AM,12:05:06 AM,306
Warehouse,CD120001A67E,10/23/2015,11:06:13,Close Limit,0:05:06,11:06:13 AM,12:05:06 AM,306
Warehouse,CD120001A663,10/23/2015,11:06:15,Close Limit,0:05:06,11:06:15 AM,12:05:06 AM,306
Warehouse,CD120001A68D,10/23/2015,11:06:15,Close Limit,0:05:06,11:06:15 AM,12:05:06 AM,306
Warehouse,CD120001A68C,10/23/2015,11:06:18,Close Limit,0:05:06,11:06:18 AM,12:05:06 AM,306
Warehouse,CD120001A68C,10/23/2015,11:06:26,Close Limit,0:05:06,11:06:26 AM,12:05:06 AM,306
Warehouse,CD120001A686,10/23/2015,11:06:27,Close Limit,0:05:06,11:06:27 AM,12:05:06 AM,306
Warehouse,CD120001A685,10/23/2015,11:06:30,Close Limit,0:05:06,11:06:30 AM,12:05:06 AM,306
Warehouse,CD120001A67B,10/23/2015,11:06:31,Close Limit,0:05:06,11:06:31 AM,12:05:06 AM,306
Warehouse,CD120001A67F,10/23/2015,11:06:40,Close Limit,0:05:06,11:06:40 AM,12:05:06 AM,306
Warehouse,CD120001A68A,10/23/2015,11:06:42,Close Limit,0:05:06,11:06:42 AM,12:05:06 AM,306
Warehouse,CD120001A67E,10/23/2015,11:06:43,Close Limit,0:05:06,11:06:43 AM,12:05:06 AM,306
Warehouse,CD120001A663,10/23/2015,11:06:47,Close Limit,0:05:06,11:06:47 AM,12:05:06 AM,306
Warehouse,CD120001A689,10/23/2015,11:06:57,Close Limit,0:05:06,11:06:57 AM,12:05:06 AM,306
Warehouse,CD120001A68D,10/23/2015,11:07:03,Close Limit,0:05:06,11:07:03 AM,12:05:06 AM,306
Warehouse,CD120001A68D,10/23/2015,11:07:04,Close Limit,0:05:06,11:07:04 AM,12:05:06 AM,306
Warehouse,CD120001A68C,10/23/2015,11:07:05,Close Limit,0:05:06,11:07:05 AM,12:05:06 AM,306
Warehouse,CD120001A685,10/23/2015,11:07:06,Close Limit,0:05:06,11:07:06 AM,12:05:06 AM,306
Warehouse,CD120001A686,10/23/2015,11:07:07,Close Limit,0:05:06,11:07:07 AM,12:05:06 AM,306
Warehouse,CD120001A685,10/23/2015,11:07:08,Close Limit,0:05:06,11:07:08 AM,12:05:06 AM,306
Warehouse,CD120001A67B,10/23/2015,11:07:09,Close Limit,0:05:06,11:07:09 AM,12:05:06 AM,306
Warehouse,CD120001A67F,10/23/2015,11:07:10,Close Limit,0:05:06,11:07:10 AM,12:05:06 AM,306
Warehouse,CD120001A68A,10/23/2015,11:07:12,Close Limit,0:05:06,11:07:12 AM,12:05:06 AM,306
Warehouse,CD120001A67E,10/23/2015,11:07:14,Close Limit,0:05:06,11:07:14 AM,12:05:06 AM,306
Warehouse,CD120001A663,10/23/2015,11:07:20,Close Limit,0:05:06,11:07:20 AM,12:05:06 AM,306
Warehouse,CD120001A689,10/23/2015,11:07:21,Close Limit,0:05:06,11:07:21 AM,12:05:06 AM,306
Warehouse,CD120001A689,10/23/2015,11:07:24,Close Limit,0:05:06,11:07:24 AM,12:05:06 AM,306
Warehouse,CD120001A68D,10/23/2015,11:07:26,Close Limit,0:05:06,11:07:26 AM,12:05:06 AM,306
Warehouse,CD120001A68C,10/23/2015,11:07:27,Close Limit,0:05:06,11:07:27 AM,12:05:06 AM,306
Warehouse,CD120001A686,10/23/2015,11:07:27,Close Limit,0:05:06,11:07:27 AM,12:05:06 AM,306
Warehouse,CD120001A685,10/23/2015,11:07:29,Close Limit,0:05:06,11:07:29 AM,12:05:06 AM,306
Warehouse,CD120001A685,10/23/2015,11:07:31,Close Limit,0:05:06,11:07:31 AM,12:05:06 AM,306
Warehouse,CD120001A67B,10/23/2015,11:07:33,Close Limit,0:05:06,11:07:33 AM,12:05:06 AM,306
Warehouse,CD120001A67F,10/23/2015,11:07:33,Close Limit,0:05:06,11:07:33 AM,12:05:06 AM,306
Warehouse,CD120001A68A,10/23/2015,11:07:33,Close Limit,0:05:06,11:07:33 AM,12:05:06 AM,306
Warehouse,CD120001A67E,10/23/2015,11:07:34,Close Limit,0:05:06,11:07:34 AM,12:05:06 AM,306
Warehouse,CD120001A663,10/23/2015,11:07:35,Close Limit,0:05:06,11:07:35 AM,12:05:06 AM,306
Warehouse,CD120001A689,10/23/2015,11:07:36,Close Limit,0:05:06,11:07:36 AM,12:05:06 AM,306
Warehouse,CD120001A68D,10/23/2015,11:07:42,Close Limit,0:05:06,11:07:42 AM,12:05:06 AM,306
Warehouse,CD120001A68C,10/23/2015,11:07:44,Close Limit,0:05:06,11:07:44 AM,12:05:06 AM,306
Warehouse,CD120001A686,10/23/2015,11:07:53,Close Limit,0:05:06,11:07:53 AM,12:05:06 AM,306
Warehouse,CD120001A685,10/23/2015,11:07:54,Close Limit,0:05:06,11:07:54 AM,12:05:06 AM,306
Warehouse,CD120001A67B,10/23/2015,11:07:57,Close Limit,0:05:06,11:07:57 AM,12:05:06 AM,306
Warehouse,CD120001A67F,10/23/2015,11:07:58,Close Limit,0:05:06,11:07:58 AM,12:05:06 AM,306
Warehouse,CD120001A68A,10/23/2015,11:08:01,Close Limit,0:05:06,11:08:01 AM,12:05:06 AM,306
Warehouse,CD120001A67E,10/23/2015,11:08:06,Close Limit,0:05:06,11:08:06 AM,12:05:06 AM,306
Warehouse,CD120001A663,10/23/2015,11:08:13,Close Limit,0:05:06,11:08:13 AM,12:05:06 AM,306
Warehouse,CD120001A689,10/23/2015,11:08:15,Close Limit,0:05:06,11:08:15 AM,12:05:06 AM,306
Warehouse,CD120001A689,10/23/2015,11:08:17,Close Limit,0:05:06,11:08:17 AM,12:05:06 AM,306
Warehouse,CD120001A68D,10/23/2015,11:08:18,Close Limit,0:05:06,11:08:18 AM,12:05:06 AM,306
Warehouse,CD120001A68C,10/23/2015,11:08:24,Close Limit,0:05:06,11:08:24 AM,12:05:06 AM,306
Warehouse,CD120001A686,10/23/2015,11:08:24,Close Limit,0:05:06,11:08:24 AM,12:05:06 AM,306
Warehouse,CD120001A686,10/23/2015,11:08:28,Close Limit,0:05:06,11:08:28 AM,12:05:06 AM,306
Warehouse,CD120001A685,10/23/2015,11:08:28,Close Limit,0:05:06,11:08:28 AM,12:05:06 AM,306
Warehouse,CD120001A67B,10/23/2015,11:08:28,Close Limit,0:05:06,11:08:28 AM,12:05:06 AM,306
Warehouse,CD120001A67F,10/23/2015,11:08:31,Close Limit,0:05:06,11:08:31 AM,12:05:06 AM,306
Warehouse,CD120001A68A,10/23/2015,11:08:31,Close Limit,0:05:06,11:08:31 AM,12:05:06 AM,306
Warehouse,CD120001A67E,10/23/2015,11:08:32,Close Limit,0:05:06,11:08:32 AM,12:05:06 AM,306
Warehouse,CD120001A663,10/23/2015,11:08:35,Close Limit,0:05:06,11:08:35 AM,12:05:06 AM,306
Warehouse,CD120001A689,10/23/2015,11:08:35,Close Limit,0:05:06,11:08:35 AM,12:05:06 AM,306
Warehouse,CD120001A689,10/23/2015,11:08:53,Close Limit,0:05:06,11:08:53 AM,12:05:06 AM,306
Warehouse,CD120001A68D,10/23/2015,11:08:55,Close Limit,0:05:06,11:08:55 AM,12:05:06 AM,306
Warehouse,CD120001A68C,10/23/2015,11:09:01,Close Limit,0:05:06,11:09:01 AM,12:05:06 AM,306
Warehouse,CD120001A686,10/23/2015,11:09:11,Close Limit,0:05:06,11:09:11 AM,12:05:06 AM,306
Warehouse,CD120001A685,10/23/2015,11:09:11,Close Limit,0:05:06,11:09:11 AM,12:05:06 AM,306
Warehouse,CD120001A67B,10/23/2015,11:09:12,Close Limit,0:05:06,11:09:12 AM,12:05:06 AM,306
Warehouse,CD120001A67F,10/23/2015,11:09:28,Close Limit,0:05:06,11:09:28 AM,12:05:06 AM,306
Warehouse,CD120001A68A,10/23/2015,11:09:32,Close Limit,0:05:06,11:09:32 AM,12:05:06 AM,306
Warehouse,CD120001A67E,10/23/2015,11:09:40,Close Limit,0:05:06,11:09:40 AM,12:05:06 AM,306
Warehouse,CD120001A663,10/23/2015,11:09:40,Close Limit,0:05:06,11:09:40 AM,12:05:06 AM,306
Warehouse,CD120001A689,10/23/2015,11:09:41,Close Limit,0:05:06,11:09:41 AM,12:05:06 AM,306
Warehouse,CD120001A68D,10/23/2015,11:09:56,Close Limit,0:05:06,11:09:56 AM,12:05:06 AM,306
Warehouse,CD120001A68C,10/23/2015,11:09:57,Close Limit,0:05:06,11:09:57 AM,12:05:06 AM,306
Warehouse,CD120001A686,10/23/2015,11:10:02,Close Limit,0:05:06,11:10:02 AM,12:05:06 AM,306
Warehouse,CD120001A685,10/23/2015,11:10:03,Close Limit,0:05:06,11:10:03 AM,12:05:06 AM,306
Warehouse,CD120001A67B,10/23/2015,11:10:06,Close Limit,0:05:06,11:10:06 AM,12:05:06 AM,306
Warehouse,CD120001A67F,10/23/2015,11:10:14,Close Limit,0:05:06,11:10:14 AM,12:05:06 AM,306
Warehouse,CD120001A68A,10/23/2015,11:10:18,Close Limit,0:05:06,11:10:18 AM,12:05:06 AM,306
Warehouse,CD120001A67E,10/23/2015,11:10:19,Close Limit,0:05:06,11:10:19 AM,12:05:06 AM,306
Warehouse,CD120001A663,10/23/2015,11:10:29,Close Limit,0:05:06,11:10:29 AM,12:05:06 AM,306
Warehouse,CD120001A689,10/23/2015,11:10:29,Close Limit,0:05:06,11:10:29 AM,12:05:06 AM,306
Warehouse,CD120001A68D,10/23/2015,11:10:31,Close Limit,0:05:06,11:10:31 AM,12:05:06 AM,306
